tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
ENSMUSG00000023224	-	-	ENSMUSG00000023224	Serping1	-	chr2:84605543-84615601	-	-	16.4298	14.7728	18.0869	OK
ENSMUSG00000027078	-	-	ENSMUSG00000027078	Ube2l6	-	chr2:84638984-84650492	-	-	11.3926	9.67636	13.1089	OK
ENSMUSG00000092843	-	-	ENSMUSG00000092843	AL935159.1	-	chr2:84768230-84768332	-	-	0	0	0	OK
ENSMUSG00000027079	-	-	ENSMUSG00000027079	Clp1	-	chr2:84562260-84567507	-	-	3.4842	2.77265	4.19574	OK
ENSMUSG00000027073	-	-	ENSMUSG00000027073	Prg2	-	chr2:84820617-84823789	-	-	0	0	0	OK
ENSMUSG00000027072	-	-	ENSMUSG00000027072	Prg3	-	chr2:84828352-84834043	-	-	0	0	0	OK
ENSMUSG00000050896	-	-	ENSMUSG00000050896	Rtn4rl2	-	chr2:84712080-84726867	-	-	2.09574	1.23494	2.95655	OK
ENSMUSG00000086969	-	-	ENSMUSG00000086969	4930443O20Rik	-	chr2:84913770-84926618	-	-	0.164214	0	0.328508	OK
ENSMUSG00000044338	-	-	ENSMUSG00000044338	Aplnr	-	chr2:84976516-84980079	-	-	33.4919	31.8386	35.1452	OK
ENSMUSG00000082534	-	-	ENSMUSG00000082534	Gm13712	-	chr2:84996257-84998799	-	-	0.0228626	0	0.0685879	OK
ENSMUSG00000044033	-	-	ENSMUSG00000044033	Ccdc141	-	chr2:76847959-77008693	-	-	49.5439	45.7544	53.3335	OK
ENSMUSG00000086905	-	-	ENSMUSG00000086905	Gm13716	-	chr2:85037088-85038832	-	-	0.378461	0.0399552	0.716967	OK
ENSMUSG00000085025	-	-	ENSMUSG00000085025	Gm13715	-	chr2:85073831-85083835	-	-	0.432647	0	1.04536	OK
ENSMUSG00000081014	-	-	ENSMUSG00000081014	Gm13714	-	chr2:85108169-85108390	-	-	0.693814	0	2.08144	OK
ENSMUSG00000075223	-	-	ENSMUSG00000075223	Olfr987	-	chr2:85171053-85179452	-	-	0	0	0	OK
ENSMUSG00000075222	-	-	ENSMUSG00000075222	Olfr988	-	chr2:85193081-85203215	-	-	0	0	0	OK
ENSMUSG00000082712	-	-	ENSMUSG00000082712	Olfr990-ps1	-	chr2:85228296-85229192	-	-	0	0	0	OK
ENSMUSG00000075221	-	-	ENSMUSG00000075221	Olfr992	-	chr2:85239758-85240688	-	-	0	0	0	OK
ENSMUSG00000027074	-	-	ENSMUSG00000027074	Slc43a3	-	chr2:84776735-84798666	-	-	24.7297	22.2958	27.1637	OK
ENSMUSG00000075220	-	-	ENSMUSG00000075220	Olfr993	-	chr2:85254089-85255034	-	-	0	0	0	OK
ENSMUSG00000087973	-	-	ENSMUSG00000087973	SNORA48	-	chr2:85260293-85260437	-	-	0	0	0	OK
ENSMUSG00000075219	-	-	ENSMUSG00000075219	Olfr994	-	chr2:85270039-85270984	-	-	0	0	0	OK
ENSMUSG00000075218	-	-	ENSMUSG00000075218	Olfr995	-	chr2:85278281-85279394	-	-	0	0	0	OK
ENSMUSG00000075217	-	-	ENSMUSG00000075217	4833423E24Rik	-	chr2:85323750-85359181	-	-	0	0	0	OK
ENSMUSG00000059990	-	-	ENSMUSG00000059990	Olfr996	-	chr2:85419371-85420439	-	-	0	0	0	OK
ENSMUSG00000081047	-	-	ENSMUSG00000081047	Olfr997-ps1	-	chr2:85425260-85426182	-	-	0	0	0	OK
ENSMUSG00000046076	-	-	ENSMUSG00000046076	Olfr998	-	chr2:85430666-85431678	-	-	0	0	0	OK
ENSMUSG00000081955	-	-	ENSMUSG00000081955	Olfr999-ps1	-	chr2:85441944-85442875	-	-	0	0	0	OK
ENSMUSG00000085135	-	-	ENSMUSG00000085135	Gm13713	-	chr2:85000934-85033482	-	-	0.450205	0	1.73306	OK
ENSMUSG00000075224	-	-	ENSMUSG00000075224	Lrrc55	-	chr2:85002490-85036856	-	-	0.438485	0.222712	0.654258	OK
ENSMUSG00000027007	-	-	ENSMUSG00000027007	Ssfa2	-	chr2:79475508-79513123	-	-	5.48308	4.95673	6.00943	OK
ENSMUSG00000075215	-	-	ENSMUSG00000075215	Olfr1000	-	chr2:85448120-85449065	-	-	0	0	0	OK
ENSMUSG00000081328	-	-	ENSMUSG00000081328	Olfr1001-ps1	-	chr2:85473587-85474532	-	-	0	0	0	OK
ENSMUSG00000075214	-	-	ENSMUSG00000075214	Olfr1002	-	chr2:85487519-85488476	-	-	0	0	0	OK
ENSMUSG00000082577	-	-	ENSMUSG00000082577	Olfr1003-ps1	-	chr2:85493485-85494210	-	-	0	0	0	OK
ENSMUSG00000083358	-	-	ENSMUSG00000083358	Olfr1004-ps1	-	chr2:85496419-85496873	-	-	0	0	0	OK
ENSMUSG00000075212	-	-	ENSMUSG00000075212	Olfr154	-	chr2:85503533-85504612	-	-	0	0	0	OK
ENSMUSG00000075211	-	-	ENSMUSG00000075211	Olfr1006	-	chr2:85514367-85518898	-	-	0	0	0	OK
ENSMUSG00000050603	-	-	ENSMUSG00000050603	Olfr1008	-	chr2:85529587-85530529	-	-	0	0	0	OK
ENSMUSG00000043226	-	-	ENSMUSG00000043226	Olfr1009	-	chr2:85561563-85562508	-	-	0	0	0	OK
ENSMUSG00000044228	-	-	ENSMUSG00000044228	Olfr1010	-	chr2:85593519-85594463	-	-	0	0	0	OK
ENSMUSG00000075210	-	-	ENSMUSG00000075210	Olfr1012	-	chr2:85599595-85600531	-	-	0	0	0	OK
ENSMUSG00000053287	-	-	ENSMUSG00000053287	Olfr1013	-	chr2:85609959-85610877	-	-	0	0	0	OK
ENSMUSG00000059379	-	-	ENSMUSG00000059379	Olfr1014	-	chr2:85616742-85617660	-	-	0	0	0	OK
ENSMUSG00000033850	-	-	ENSMUSG00000033850	Olfr1015	-	chr2:85625630-85626646	-	-	0	0	0	OK
ENSMUSG00000075209	-	-	ENSMUSG00000075209	Olfr1016	-	chr2:85639495-85640425	-	-	0	0	0	OK
ENSMUSG00000081057	-	-	ENSMUSG00000081057	Olfr1017-ps1	-	chr2:85648454-85649141	-	-	0	0	0	OK
ENSMUSG00000083029	-	-	ENSMUSG00000083029	Gm13720	-	chr2:85656169-85656365	-	-	0	0	0	OK
ENSMUSG00000043892	-	-	ENSMUSG00000043892	Olfr1018	-	chr2:85663129-85664065	-	-	0	0	0	OK
ENSMUSG00000075208	-	-	ENSMUSG00000075208	Olfr1019	-	chr2:85681013-85682393	-	-	0	0	0	OK
ENSMUSG00000046975	-	-	ENSMUSG00000046975	Olfr1020	-	chr2:85689576-85690655	-	-	0	0	0	OK
ENSMUSG00000082754	-	-	ENSMUSG00000082754	Olfr1021-ps1	-	chr2:85703569-85704518	-	-	0	0	0	OK
ENSMUSG00000057761	-	-	ENSMUSG00000057761	Olfr1022	-	chr2:85708750-85709698	-	-	0	0	0	OK
ENSMUSG00000064805	-	-	ENSMUSG00000064805	U2	-	chr2:85725311-85725491	-	-	0	0	0	OK
ENSMUSG00000050128	-	-	ENSMUSG00000050128	Olfr1023	-	chr2:85726958-85728102	-	-	0	0	0	OK
ENSMUSG00000075206	-	-	ENSMUSG00000075206	Olfr1024	-	chr2:85744225-85745209	-	-	0	0	0	OK
ENSMUSG00000058884	-	-	ENSMUSG00000058884	Olfr1025-ps1	-	chr2:85758083-85759047	-	-	0	0	0	OK
ENSMUSG00000042863	-	-	ENSMUSG00000042863	Olfr1026	-	chr2:85763426-85764350	-	-	0	0	0	OK
ENSMUSG00000082892	-	-	ENSMUSG00000082892	Olfr1027-ps1	-	chr2:85772301-85773643	-	-	0	0	0	OK
ENSMUSG00000057207	-	-	ENSMUSG00000057207	Olfr1028	-	chr2:85791221-85792196	-	-	0	0	0	OK
ENSMUSG00000059873	-	-	ENSMUSG00000059873	Olfr1029	-	chr2:85815369-85816430	-	-	0	0	0	OK
ENSMUSG00000042796	-	-	ENSMUSG00000042796	Olfr1032	-	chr2:85847934-85848867	-	-	0	0	0	OK
ENSMUSG00000043267	-	-	ENSMUSG00000043267	Olfr1031	-	chr2:85831975-85832986	-	-	0	0	0	OK
ENSMUSG00000044923	-	-	ENSMUSG00000044923	Olfr1030	-	chr2:85819468-85824955	-	-	0	0	0	OK
ENSMUSG00000060422	-	-	ENSMUSG00000060422	Olfr1034	-	chr2:85886607-85887623	-	-	0	0	0	OK
ENSMUSG00000083418	-	-	ENSMUSG00000083418	Olfr1035-ps1	-	chr2:85896196-85897121	-	-	0	0	0	OK
ENSMUSG00000061704	-	-	ENSMUSG00000061704	Olfr1036	-	chr2:85914871-85915875	-	-	0	0	0	OK
ENSMUSG00000075205	-	-	ENSMUSG00000075205	Olfr1037	-	chr2:85924886-85926011	-	-	0	0	0	OK
ENSMUSG00000050577	-	-	ENSMUSG00000050577	Olfr1038-ps	-	chr2:85960380-85963194	-	-	0	0	0	OK
ENSMUSG00000075204	-	-	ENSMUSG00000075204	Olfr1039	-	chr2:85970858-85971818	-	-	0	0	0	OK
ENSMUSG00000075203	-	-	ENSMUSG00000075203	Olfr1040	-	chr2:85985947-85986889	-	-	0	0	0	OK
ENSMUSG00000075202	-	-	ENSMUSG00000075202	Olfr1042	-	chr2:85999501-86000598	-	-	0	0	0	OK
ENSMUSG00000075201	-	-	ENSMUSG00000075201	Olfr1043	-	chr2:86002159-86003104	-	-	0	0	0	OK
ENSMUSG00000075200	-	-	ENSMUSG00000075200	Olfr1044	-	chr2:86011027-86011972	-	-	0	0	0	OK
ENSMUSG00000075199	-	-	ENSMUSG00000075199	Olfr52	-	chr2:86021306-86022266	-	-	0	0	0	OK
ENSMUSG00000075198	-	-	ENSMUSG00000075198	Olfr1045	-	chr2:86037959-86038907	-	-	0	0	0	OK
ENSMUSG00000075197	-	-	ENSMUSG00000075197	Olfr1046	-	chr2:86056914-86057865	-	-	0	0	0	OK
ENSMUSG00000075196	-	-	ENSMUSG00000075196	Olfr1047	-	chr2:86068166-86069126	-	-	0	0	0	OK
ENSMUSG00000075195	-	-	ENSMUSG00000075195	Olfr1048	-	chr2:86076027-86076990	-	-	0	0	0	OK
ENSMUSG00000075194	-	-	ENSMUSG00000075194	Olfr1049	-	chr2:86094921-86095848	-	-	0	0	0	OK
ENSMUSG00000083969	-	-	ENSMUSG00000083969	Olfr1050-ps1	-	chr2:86108035-86108982	-	-	0	0	0	OK
ENSMUSG00000075193	-	-	ENSMUSG00000075193	Olfr1051	-	chr2:86115715-86116642	-	-	0	0	0	OK
ENSMUSG00000047149	-	-	ENSMUSG00000047149	Olfr1052	-	chr2:86137973-86138913	-	-	0	0	0	OK
ENSMUSG00000075192	-	-	ENSMUSG00000075192	Olfr1053	-	chr2:86154499-86155441	-	-	0	0	0	OK
ENSMUSG00000075190	-	-	ENSMUSG00000075190	Olfr1054	-	chr2:86172572-86173511	-	-	0	0	0	OK
ENSMUSG00000083594	-	-	ENSMUSG00000083594	Gm13722	-	chr2:85930492-85933558	-	-	3.37937	2.85364	3.90511	OK
ENSMUSG00000075189	-	-	ENSMUSG00000075189	Olfr1055	-	chr2:86186880-86187921	-	-	0	0	0	OK
ENSMUSG00000075188	-	-	ENSMUSG00000075188	Olfr1056	-	chr2:86195515-86196594	-	-	0	0	0	OK
ENSMUSG00000075187	-	-	ENSMUSG00000075187	Olfr1057	-	chr2:86214619-86215567	-	-	0	0	0	OK
ENSMUSG00000075186	-	-	ENSMUSG00000075186	Olfr1058	-	chr2:86225622-86226573	-	-	0	0	0	OK
ENSMUSG00000068825	-	-	ENSMUSG00000068825	Gm13721	-	chr2:86237224-86238174	-	-	0	0	0	OK
ENSMUSG00000083864	-	-	ENSMUSG00000083864	Gm13719	-	chr2:86165797-86168726	-	-	0.18122	0.0332545	0.329186	OK
ENSMUSG00000075185	-	-	ENSMUSG00000075185	Olfr1061	-	chr2:86253265-86254207	-	-	0	0	0	OK
ENSMUSG00000090059	-	-	ENSMUSG00000090059	Olfr1062	-	chr2:86262875-86263831	-	-	0	0	0	OK
ENSMUSG00000045392	-	-	ENSMUSG00000045392	Olfr1033	-	chr2:85874921-85884965	-	-	0.0297073	0	0.178141	OK
ENSMUSG00000084117	-	-	ENSMUSG00000084117	Olfr1063-ps1	-	chr2:86274467-86275409	-	-	0	0	0	OK
ENSMUSG00000075182	-	-	ENSMUSG00000075182	Olfr1065	-	chr2:86285169-86286161	-	-	0	0	0	OK
ENSMUSG00000075181	-	-	ENSMUSG00000075181	Olfr1066	-	chr2:86295484-86296426	-	-	0	0	0	OK
ENSMUSG00000080752	-	-	ENSMUSG00000080752	Olfr1069-ps1	-	chr2:86303953-86305232	-	-	0	0	0	OK
ENSMUSG00000075180	-	-	ENSMUSG00000075180	Olfr228	-	chr2:86322955-86323897	-	-	0	0	0	OK
ENSMUSG00000082547	-	-	ENSMUSG00000082547	Olfr1073-ps1	-	chr2:86328074-86328962	-	-	0	0	0	OK
ENSMUSG00000060742	-	-	ENSMUSG00000060742	Olfr1076	-	chr2:86348617-86349559	-	-	0	0	0	OK
ENSMUSG00000081027	-	-	ENSMUSG00000081027	Olfr1077-ps1	-	chr2:86365390-86366332	-	-	0	0	0	OK
ENSMUSG00000080924	-	-	ENSMUSG00000080924	Olfr1078-ps1	-	chr2:86369047-86370584	-	-	0	0	0	OK
ENSMUSG00000075179	-	-	ENSMUSG00000075179	Olfr1079	-	chr2:86378122-86382637	-	-	0	0	0	OK
ENSMUSG00000075178	-	-	ENSMUSG00000075178	Olfr1080	-	chr2:86393337-86398295	-	-	0	0	0	OK
ENSMUSG00000080986	-	-	ENSMUSG00000080986	Olfr1081-ps1	-	chr2:86407276-86408221	-	-	0	0	0	OK
ENSMUSG00000068824	-	-	ENSMUSG00000068824	Olfr1083-ps	-	chr2:86446783-86447726	-	-	0	0	0	OK
ENSMUSG00000079239	-	-	ENSMUSG00000079239	Olfr1082	-	chr2:86434041-86438966	-	-	0	0	0	OK
ENSMUSG00000075177	-	-	ENSMUSG00000075177	Olfr1084	-	chr2:86478921-86483732	-	-	0	0	0	OK
ENSMUSG00000075176	-	-	ENSMUSG00000075176	Olfr1085	-	chr2:86497671-86498613	-	-	0	0	0	OK
ENSMUSG00000075175	-	-	ENSMUSG00000075175	Olfr1086	-	chr2:86516555-86517488	-	-	0	0	0	OK
ENSMUSG00000075174	-	-	ENSMUSG00000075174	Olfr1087	-	chr2:86530188-86531130	-	-	0	0	0	OK
ENSMUSG00000075173	-	-	ENSMUSG00000075173	Olfr1089	-	chr2:86572831-86573767	-	-	0	0	0	OK
ENSMUSG00000075172	-	-	ENSMUSG00000075172	Olfr1090	-	chr2:86593951-86594893	-	-	0	0	0	OK
ENSMUSG00000047969	-	-	ENSMUSG00000047969	Olfr1093	-	chr2:86625888-86628078	-	-	0	0	0	OK
ENSMUSG00000078420	-	-	ENSMUSG00000078420	Olfr141	-	chr2:86645940-86647154	-	-	0	0	0	OK
ENSMUSG00000044213	-	-	ENSMUSG00000044213	Olfr1094	-	chr2:86668832-86669979	-	-	0	0	0	OK
ENSMUSG00000075171	-	-	ENSMUSG00000075171	Olfr1095	-	chr2:86690926-86691853	-	-	0	0	0	OK
ENSMUSG00000075170	-	-	ENSMUSG00000075170	Olfr1097	-	chr2:86730382-86732320	-	-	0	0	0	OK
ENSMUSG00000075169	-	-	ENSMUSG00000075169	Olfr1098	-	chr2:86762733-86764655	-	-	0	0	0	OK
ENSMUSG00000084016	-	-	ENSMUSG00000084016	Olfr1096-ps1	-	chr2:86712930-86713878	-	-	0	0	0	OK
ENSMUSG00000086338	-	-	ENSMUSG00000086338	Gm13723	-	chr2:86713640-86714959	-	-	0	0	0	OK
ENSMUSG00000075168	-	-	ENSMUSG00000075168	Olfr1099	-	chr2:86798604-86799635	-	-	0	0	0	OK
ENSMUSG00000070875	-	-	ENSMUSG00000070875	Olfr1100	-	chr2:86817985-86818954	-	-	0	0	0	OK
ENSMUSG00000075167	-	-	ENSMUSG00000075167	Olfr1101	-	chr2:86828398-86829331	-	-	0	0	0	OK
ENSMUSG00000049843	-	-	ENSMUSG00000049843	Olfr1102	-	chr2:86842088-86843151	-	-	0	0	0	OK
ENSMUSG00000083147	-	-	ENSMUSG00000083147	Olfr1103-ps1	-	chr2:86850094-86851032	-	-	0	0	0	OK
ENSMUSG00000075166	-	-	ENSMUSG00000075166	Olfr1104	-	chr2:86861766-86862699	-	-	0	0	0	OK
ENSMUSG00000075165	-	-	ENSMUSG00000075165	Olfr1105	-	chr2:86873437-86874376	-	-	0	0	0	OK
ENSMUSG00000075164	-	-	ENSMUSG00000075164	Olfr1106	-	chr2:86888452-86889391	-	-	0	0	0	OK
ENSMUSG00000027075	-	-	ENSMUSG00000027075	Slc43a1	-	chr2:84679006-84703751	-	-	2.21623	1.60135	2.83111	OK
ENSMUSG00000075163	-	-	ENSMUSG00000075163	Olfr1107	-	chr2:86911305-86912380	-	-	0	0	0	OK
ENSMUSG00000075161	-	-	ENSMUSG00000075161	Olfr1109	-	chr2:86932613-86933552	-	-	0	0	0	OK
ENSMUSG00000075160	-	-	ENSMUSG00000075160	Olfr259	-	chr2:86947603-86948542	-	-	0	0	0	OK
ENSMUSG00000081610	-	-	ENSMUSG00000081610	Gm13733	-	chr2:86963990-86964525	-	-	0	0	0	OK
ENSMUSG00000075158	-	-	ENSMUSG00000075158	Olfr1111	-	chr2:86989876-86990816	-	-	0	0	0	OK
ENSMUSG00000044487	-	-	ENSMUSG00000044487	Olfr1112	-	chr2:87031845-87032802	-	-	0	0	0	OK
ENSMUSG00000081168	-	-	ENSMUSG00000081168	Gm13730	-	chr2:87040090-87041552	-	-	0	0	0	OK
ENSMUSG00000075159	-	-	ENSMUSG00000075159	Olfr1110	-	chr2:86975537-86976476	-	-	0	0	0	OK
ENSMUSG00000089720	-	-	ENSMUSG00000089720	Gm13734	-	chr2:86976097-86980379	-	-	0	0	0	OK
ENSMUSG00000070857	-	-	ENSMUSG00000070857	Olfr1113	-	chr2:87052950-87054053	-	-	0	0	0	OK
ENSMUSG00000070856	-	-	ENSMUSG00000070856	Olfr1115	-	chr2:87091996-87093098	-	-	0	0	0	OK
ENSMUSG00000084043	-	-	ENSMUSG00000084043	Gm13732	-	chr2:87105071-87105606	-	-	0	0	0	OK
ENSMUSG00000081041	-	-	ENSMUSG00000081041	Nlk-ps1	-	chr2:87004104-87007472	-	-	0	0	0	OK
ENSMUSG00000081853	-	-	ENSMUSG00000081853	Gm13735	-	chr2:87076728-87077398	-	-	0	0	0	OK
ENSMUSG00000070855	-	-	ENSMUSG00000070855	Olfr1116-ps	-	chr2:87108975-87109971	-	-	0	0	0	OK
ENSMUSG00000082225	-	-	ENSMUSG00000082225	Gm13728	-	chr2:87119071-87119471	-	-	0	0	0	OK
ENSMUSG00000083706	-	-	ENSMUSG00000083706	Olfr1117-ps1	-	chr2:87124508-87125429	-	-	0	0	0	OK
ENSMUSG00000083550	-	-	ENSMUSG00000083550	Gm13729	-	chr2:87144895-87145301	-	-	0	0	0	OK
ENSMUSG00000089732	-	-	ENSMUSG00000089732	Olfr1118	-	chr2:87148920-87149916	-	-	0	0	0	OK
ENSMUSG00000083211	-	-	ENSMUSG00000083211	Gm13737	-	chr2:87163921-87164153	-	-	0	0	0	OK
ENSMUSG00000081907	-	-	ENSMUSG00000081907	Gm13731	-	chr2:87173958-87174154	-	-	0	0	0	OK
ENSMUSG00000070853	-	-	ENSMUSG00000070853	Olfr1120	-	chr2:87197582-87198593	-	-	0	0	0	OK
ENSMUSG00000070852	-	-	ENSMUSG00000070852	Olfr1121	-	chr2:87211690-87212635	-	-	0	0	0	OK
ENSMUSG00000047594	-	-	ENSMUSG00000047594	Olfr1122	-	chr2:87227812-87228892	-	-	0	0	0	OK
ENSMUSG00000043274	-	-	ENSMUSG00000043274	Olfr1123	-	chr2:87258206-87259178	-	-	0	0	0	OK
ENSMUSG00000050772	-	-	ENSMUSG00000050772	Olfr1124	-	chr2:87274645-87275602	-	-	0	0	0	OK
ENSMUSG00000058194	-	-	ENSMUSG00000058194	Olfr1126	-	chr2:87297323-87298268	-	-	0	0	0	OK
ENSMUSG00000081762	-	-	ENSMUSG00000081762	Gm13738	-	chr2:87357188-87357657	-	-	0	0	0	OK
ENSMUSG00000025838	-	-	ENSMUSG00000025838	Pramel6	-	chr2:87346721-87351029	-	-	0	0	0	OK
ENSMUSG00000025839	-	-	ENSMUSG00000025839	Pramel7	-	chr2:87329243-87337250	-	-	0.158812	0	0.530372	OK
ENSMUSG00000083267	-	-	ENSMUSG00000083267	Olfr1127-ps1	-	chr2:87363668-87364524	-	-	0	0	0	OK
ENSMUSG00000082028	-	-	ENSMUSG00000082028	Gm1826	-	chr2:87233639-87234801	-	-	1.569	1.0054	2.1326	OK
ENSMUSG00000061520	-	-	ENSMUSG00000061520	Olfr153	-	chr2:87371952-87373210	-	-	0	0	0	OK
ENSMUSG00000075156	-	-	ENSMUSG00000075156	Olfr1128	-	chr2:87384763-87385699	-	-	0	0	0	OK
ENSMUSG00000081132	-	-	ENSMUSG00000081132	Gm13744	-	chr2:87400076-87400926	-	-	0	0	0	OK
ENSMUSG00000082417	-	-	ENSMUSG00000082417	Gm13740	-	chr2:87387049-87387359	-	-	0	0	0	OK
ENSMUSG00000082908	-	-	ENSMUSG00000082908	Gm13736	-	chr2:87366300-87366561	-	-	31.9934	23.0685	40.9184	OK
ENSMUSG00000062272	-	-	ENSMUSG00000062272	Olfr1129	-	chr2:87414061-87416187	-	-	0	0	0	OK
ENSMUSG00000068819	-	-	ENSMUSG00000068819	Olfr1131	-	chr2:87468621-87469551	-	-	0	0	0	OK
ENSMUSG00000059205	-	-	ENSMUSG00000059205	Olfr1130	-	chr2:87446368-87448491	-	-	0	0	0	OK
ENSMUSG00000068818	-	-	ENSMUSG00000068818	Olfr1132	-	chr2:87474975-87475902	-	-	0	0	0	OK
ENSMUSG00000083688	-	-	ENSMUSG00000083688	Gm13743	-	chr2:87403153-87403877	-	-	0.145919	0	0.352568	OK
ENSMUSG00000082428	-	-	ENSMUSG00000082428	Gm13742	-	chr2:87480493-87480950	-	-	0	0	0	OK
ENSMUSG00000075155	-	-	ENSMUSG00000075155	Olfr1133	-	chr2:87485336-87486278	-	-	0	0	0	OK
ENSMUSG00000075153	-	-	ENSMUSG00000075153	Olfr1135	-	chr2:87511589-87512522	-	-	0	0	0	OK
ENSMUSG00000075154	-	-	ENSMUSG00000075154	Olfr1134	-	chr2:87496081-87498614	-	-	0	0	0	OK
ENSMUSG00000090018	-	-	ENSMUSG00000090018	Gm13741	-	chr2:87496667-87498614	-	-	0	0	0	OK
ENSMUSG00000075151	-	-	ENSMUSG00000075151	Olfr1136	-	chr2:87533047-87534104	-	-	0	0	0	OK
ENSMUSG00000075150	-	-	ENSMUSG00000075150	Olfr1137	-	chr2:87551128-87552061	-	-	0	0	0	OK
ENSMUSG00000075149	-	-	ENSMUSG00000075149	Olfr1138	-	chr2:87577543-87578479	-	-	0	0	0	OK
ENSMUSG00000068817	-	-	ENSMUSG00000068817	Olfr1140	-	chr2:87586317-87587395	-	-	0	0	0	OK
ENSMUSG00000075148	-	-	ENSMUSG00000075148	Olfr1141	-	chr2:87593212-87594148	-	-	0	0	0	OK
ENSMUSG00000068815	-	-	ENSMUSG00000068815	Olfr1143	-	chr2:87642547-87643492	-	-	0	0	0	OK
ENSMUSG00000068816	-	-	ENSMUSG00000068816	Olfr152	-	chr2:87622692-87623643	-	-	0	0	0	OK
ENSMUSG00000068814	-	-	ENSMUSG00000068814	Olfr1145	-	chr2:87649978-87650956	-	-	0	0	0	OK
ENSMUSG00000082227	-	-	ENSMUSG00000082227	Olfr1144-ps1	-	chr2:87648514-87648833	-	-	0	0	0	OK
ENSMUSG00000083185	-	-	ENSMUSG00000083185	Olfr1146-ps1	-	chr2:87656687-87657609	-	-	0	0	0	OK
ENSMUSG00000081908	-	-	ENSMUSG00000081908	Olfr1147-ps1	-	chr2:87662766-87663703	-	-	0	0	0	OK
ENSMUSG00000061875	-	-	ENSMUSG00000061875	Olfr1148	-	chr2:87673197-87674142	-	-	0	0	0	OK
ENSMUSG00000082982	-	-	ENSMUSG00000082982	Olfr1149-ps1	-	chr2:87680135-87680580	-	-	0	0	0	OK
ENSMUSG00000081234	-	-	ENSMUSG00000081234	Olfr1150-ps1	-	chr2:87686429-87687366	-	-	0	0	0	OK
ENSMUSG00000047039	-	-	ENSMUSG00000047039	Olfr1151	-	chr2:87697333-87698260	-	-	0	0	0	OK
ENSMUSG00000045225	-	-	ENSMUSG00000045225	Olfr1152	-	chr2:87708149-87709082	-	-	0	0	0	OK
ENSMUSG00000082056	-	-	ENSMUSG00000082056	Gm13745	-	chr2:87711837-87712364	-	-	0	0	0	OK
ENSMUSG00000048197	-	-	ENSMUSG00000048197	Olfr1153	-	chr2:87736333-87737290	-	-	0	0	0	OK
ENSMUSG00000075146	-	-	ENSMUSG00000075146	Olfr1154	-	chr2:87742898-87743831	-	-	0	0	0	OK
ENSMUSG00000075145	-	-	ENSMUSG00000075145	Olfr1155	-	chr2:87782838-87783783	-	-	0	0	0	OK
ENSMUSG00000075144	-	-	ENSMUSG00000075144	Olfr1156	-	chr2:87789346-87790422	-	-	0	0	0	OK
ENSMUSG00000075142	-	-	ENSMUSG00000075142	Olfr74	-	chr2:87813863-87814820	-	-	0	0	0	OK
ENSMUSG00000075143	-	-	ENSMUSG00000075143	Olfr1157	-	chr2:87802108-87808414	-	-	0	0	0	OK
ENSMUSG00000062793	-	-	ENSMUSG00000062793	Olfr1158	-	chr2:87830269-87831211	-	-	0	0	0	OK
ENSMUSG00000081345	-	-	ENSMUSG00000081345	Olfr1159-ps1	-	chr2:87838453-87839345	-	-	0	0	0	OK
ENSMUSG00000075141	-	-	ENSMUSG00000075141	Olfr1160	-	chr2:87845973-87846933	-	-	0	0	0	OK
ENSMUSG00000045150	-	-	ENSMUSG00000045150	Olfr1161	-	chr2:87864858-87865870	-	-	0	0	0	OK
ENSMUSG00000075139	-	-	ENSMUSG00000075139	Olfr1162	-	chr2:87889834-87890779	-	-	0	0	0	OK
ENSMUSG00000075137	-	-	ENSMUSG00000075137	Olfr1163	-	chr2:87910521-87911564	-	-	0	0	0	OK
ENSMUSG00000075140	-	-	ENSMUSG00000075140	Olfr73	-	chr2:87874352-87875294	-	-	0	0	0	OK
ENSMUSG00000089884	-	-	ENSMUSG00000089884	Gm13747	-	chr2:87874928-87877843	-	-	0	0	0	OK
ENSMUSG00000075136	-	-	ENSMUSG00000075136	Olfr1164	-	chr2:87933011-87934123	-	-	0	0	0	OK
ENSMUSG00000046590	-	-	ENSMUSG00000046590	Olfr1165-ps	-	chr2:87941192-87942142	-	-	0	0	0	OK
ENSMUSG00000075135	-	-	ENSMUSG00000075135	Olfr1166	-	chr2:87963522-87965150	-	-	0	0	0	OK
ENSMUSG00000075134	-	-	ENSMUSG00000075134	Olfr1167	-	chr2:87989140-87990240	-	-	0	0	0	OK
ENSMUSG00000061342	-	-	ENSMUSG00000061342	Olfr1168	-	chr2:88025035-88025974	-	-	0	0	0	OK
ENSMUSG00000084405	-	-	ENSMUSG00000084405	Olfr1169-ps1	-	chr2:88037620-88037836	-	-	0	0	0	OK
ENSMUSG00000075133	-	-	ENSMUSG00000075133	Olfr1170	-	chr2:88064236-88065187	-	-	0	0	0	OK
ENSMUSG00000082237	-	-	ENSMUSG00000082237	Olfr1172-ps1	-	chr2:88104317-88104521	-	-	0	0	0	OK
ENSMUSG00000075132	-	-	ENSMUSG00000075132	Olfr1173	-	chr2:88114265-88115204	-	-	0	0	0	OK
ENSMUSG00000082010	-	-	ENSMUSG00000082010	Olfr1171-ps1	-	chr2:88093115-88093957	-	-	0	0	0	OK
